Date,Close,Volume,ClosePrev,CloseNext
1991-04-01,362.0733333333333,2202098148.6666665,318.81333333333333,378.77666666666664
1991-07-01,378.77666666666664,2039931481.0,362.0733333333333,390.3666666666666
1991-10-01,390.3666666666666,1936366666.0,378.77666666666664,394.92
1992-01-01,394.92,2217650000.0,390.3666666666666,408.39000000000004
1992-04-01,408.39000000000004,2522246296.3333335,394.92,412.81333333333333
1992-07-01,412.81333333333333,2262898147.6666665,408.39000000000004,418.68
1992-10-01,418.68,2211646295.3333335,412.81333333333333,428.58
1993-01-01,428.58,2505912961.6666665,418.68,444.60999999999996
1993-04-01,444.60999999999996,3053750000.0,428.58,446.96999999999997
1993-07-01,446.96999999999997,3056705556.0,444.60999999999996,456.8733333333334
1993-10-01,456.8733333333334,3031009259.0,446.96999999999997,465.3566666666666
1994-01-01,465.3566666666666,3260792592.6666665,456.8733333333334,464.84
1994-04-01,464.84,3649166667.3333335,465.3566666666666,450.56
1994-07-01,450.56,3196972223.3333335,464.84,465.4866666666667
1994-10-01,465.4866666666667,3246614814.6666665,450.56,461.77
1995-01-01,461.77,3508790741.0,465.4866666666667,486.17333333333335
1995-04-01,486.17333333333335,3884177777.0,461.77,530.9533333333334
1995-07-01,530.9533333333334,3966364814.6666665,486.17333333333335,569.4499999999999
1995-10-01,569.4499999999999,3982853703.6666665,530.9533333333334,600.9333333333333
1996-01-01,600.9333333333333,4322779630.666667,569.4499999999999,640.65
1996-04-01,640.65,4985594444.666667,600.9333333333333,664.64
1996-07-01,664.64,4764362963.666667,640.65,659.7566666666667
1996-10-01,659.7566666666667,4498935184.666667,664.64,734.3433333333332
1997-01-01,734.3433333333332,5103090740.666667,659.7566666666667,778.0333333333333
1997-04-01,778.0333333333333,5828244443.333333,734.3433333333332,844.92
1997-07-01,844.92,5818422221.0,778.0333333333333,933.6866666666666
1997-10-01,933.6866666666666,6286522223.666667,844.92,946.8166666666666
1998-01-01,946.8166666666666,6694400001.0,933.6866666666666,1043.79
1998-04-01,1043.79,7057401852.0,946.8166666666666,1112.1366666666665
1998-07-01,1112.1366666666665,7163920370.666667,1043.79,1031.6533333333334
1998-10-01,1031.6533333333334,8514894446.0,1112.1366666666665,1163.8433333333335
1999-01-01,1163.8433333333335,8635996296.666666,1031.6533333333334,1268.1133333333335
1999-04-01,1268.1133333333335,9031825926.333334,1163.8433333333335,1336.5766666666666
1999-07-01,1336.5766666666666,9348635186.666666,1268.1133333333335,1310.6133333333335
1999-10-01,1310.6133333333335,8812996296.333334,1336.5766666666666,1407.0833333333333
2000-01-01,1407.0833333333333,10529168518.666666,1310.6133333333335,1419.82
2000-04-01,1419.82,12696777779.333334,1407.0833333333333,1442.5566666666666
2000-07-01,1442.5566666666666,11433900000.0,1419.82,1461.6733333333334
2000-10-01,1461.6733333333334,11165018518.333334,1442.5566666666666,1354.8733333333332
2001-01-01,1354.8733333333332,12980462964.333334,1461.6733333333334,1254.75
2001-04-01,1254.75,14311261111.0,1354.8733333333332,1243.3566666666666
2001-07-01,1243.3566666666666,13830355555.666666,1254.75,1128.3266666666666
2001-10-01,1128.3266666666666,13366333333.333334,1243.3566666666666,1114.99
2002-01-01,1114.99,15075898149.0,1128.3266666666666,1128.11
2002-04-01,1128.11,15251296296.666666,1114.99,1044.6266666666668
2002-07-01,1044.6266666666668,15825168518.333334,1128.11,880.9900000000001
2002-10-01,880.9900000000001,18379783332.666668,1044.6266666666668,900.63
2003-01-01,900.63,17231650000.333332,880.9900000000001,848.3433333333332
2003-04-01,848.3433333333332,15937946296.0,900.63,951.6700000000001
2003-07-01,951.6700000000001,17007612963.0,848.3433333333332,998.0966666666667
2003-10-01,998.0966666666667,15995329629.666666,951.6700000000001,1073.61
2004-01-01,1073.61,15666824074.333334,998.0966666666667,1134.0933333333335
2004-04-01,1134.0933333333335,17482129628.333332,1073.61,1122.9399999999998
2004-07-01,1122.9399999999998,16382925926.0,1134.0933333333335,1106.8466666666666
2004-10-01,1106.8466666666666,15315235184.333334,1122.9399999999998,1171.98
2005-01-01,1171.98,17235885185.0,1106.8466666666666,1188.4866666666667
2005-04-01,1188.4866666666667,18483399999.666668,1171.98,1179.8933333333332
2005-07-01,1179.8933333333332,22792648147.666668,1188.4866666666667,1227.7733333333333
2005-10-01,1227.7733333333333,23013383332.666668,1179.8933333333332,1234.9266666666665
2006-01-01,1234.9266666666665,25306072222.0,1227.7733333333333,1285.1833333333332
2006-04-01,1285.1833333333332,26477153704.333332,1234.9266666666665,1283.6333333333332
2006-07-01,1283.6333333333332,28239725925.666668,1285.1833333333332,1305.44
2006-10-01,1305.44,27006533333.666668,1283.6333333333332,1398.9533333333336
2007-01-01,1398.9533333333336,29577098147.333332,1305.44,1421.97
2007-04-01,1421.97,32621007406.333332,1398.9533333333336,1505.4466666666667
2007-07-01,1505.4466666666667,34687651851.666664,1421.97,1485.3366666666668
2007-10-01,1485.3366666666668,40653498148.333336,1505.4466666666667,1499.6266666666668
2008-01-01,1499.6266666666668,42053925925.333336,1485.3366666666668,1343.96
2008-04-01,1343.96,50037155555.0,1499.6266666666668,1355.3233333333335
2008-07-01,1355.3233333333335,48811694444.333336,1343.96,1238.8566666666666
2008-10-01,1238.8566666666666,65047018517.666664,1355.3233333333335,922.7466666666666
2009-01-01,922.7466666666666,71919946296.0,1238.8566666666666,786.2800000000001
2009-04-01,786.2800000000001,73782683333.33333,922.7466666666666,903.7566666666667
2009-07-01,903.7566666666667,70948779630.33333,786.2800000000001,1021.7266666666666
2009-10-01,1021.7266666666666,62035287037.0,903.7566666666667,1082.3066666666666
2010-01-01,1082.3066666666666,53316268517.0,1021.7266666666666,1115.93
2010-04-01,1115.93,51702309259.333336,1082.3066666666666,1102.2700000000002
2010-07-01,1102.2700000000002,65650266666.0,1115.93,1097.3766666666668
2010-10-01,1097.3766666666668,48167742590.333336,1102.2700000000002,1207.1499999999999
2011-01-01,1207.1499999999999,47717012963.666664,1097.3766666666668,1313.0566666666666
2011-04-01,1313.0566666666666,44610414815.333336,1207.1499999999999,1343.1499999999999
2011-07-01,1343.1499999999999,45406762964.0,1313.0566666666666,1214.1966666666667
2011-10-01,1214.1966666666667,54131140741.0,1343.1499999999999,1252.6200000000001
2012-01-01,1252.6200000000001,47607620370.333336,1214.1966666666667,1362.1866666666667
2012-04-01,1362.1866666666667,44787579630.0,1252.6200000000001,1356.8
2012-07-01,1356.8,45049007407.333336,1362.1866666666667,1408.8566666666666
2012-10-01,1408.8566666666666,39476277776.666664,1356.8,1418.176666666667
2013-01-01,1418.176666666667,38820335185.0,1408.8566666666666,1527.3266666666666
2013-04-01,1527.3266666666666,39564648148.0,1418.176666666667,1611.53
2013-07-01,1611.53,42313340741.666664,1527.3266666666666,1666.75
2013-10-01,1666.75,36867414814.333336,1611.53,1803.57
2014-01-01,1803.57,38006372221.666664,1666.75,1838.1266666666668
2014-04-01,1838.1266666666668,40274542593.333336,1803.57,1922.5833333333333
2014-07-01,1922.5833333333333,36759781482.0,1838.1266666666668,1968.7766666666666
2014-10-01,1968.7766666666666,35437375925.0,1922.5833333333333,2048.17
2015-01-01,2048.17,44084824074.333336,1968.7766666666666,2055.793333333333
2015-04-01,2055.793333333333,41255824074.666664,2048.17,2085.3366666666666
2015-07-01,2085.3366666666666,38974564814.333336,2055.793333333333,1998.6833333333334
2015-10-01,1998.6833333333334,44914212963.0,2085.3366666666666,2067.9033333333336
2016-01-01,2067.9033333333336,45451435185.666664,1998.6833333333334,1977.4033333333334
2016-04-01,1977.4033333333334,51499768518.666664,2067.9033333333336,2087.0400000000004
2016-07-01,2087.0400000000004,45715053704.0,1977.4033333333334,2170.94
2016-10-01,2170.94,41187185185.666664,2087.0400000000004,2187.93
2017-01-01,2187.93,43842153703.666664,2170.94,2335.0766666666664
2017-04-01,2335.0766666666664,40961735185.666664,2187.93,2406.47
2017-07-01,2406.47,41828764815.0,2335.0766666666664,2487.103333333334
2017-10-01,2487.103333333334,37059890741.333336,2406.47,2632.15
2018-01-01,2632.15,38758522222.333336,2487.103333333334,2726.1699999999996
2018-04-01,2726.1699999999996,43112838890.0,2632.15,2690.563333333333
2018-07-01,2690.563333333333,41241774074.0,2726.1699999999996,2877.263333333333
2018-10-01,2877.263333333333,36346753703.333336,2690.563333333333,2659.5866666666666
2019-01-01,2659.5866666666666,47209372222.333336,2877.263333333333,2774.33
2019-04-01,2774.33,42440988889.666664,2659.5866666666666,2879.883333333333
2019-07-01,2879.883333333333,40249324074.666664,2774.33,2961.193333333333
2019-10-01,2961.193333333333,41470600001.666664,2879.883333333333,3136.44
2020-01-01,3136.44,41073790741.0,2961.193333333333,2921.443333333333
2020-04-01,2921.443333333333,59851442591.0,3136.44,3019.0099999999998
2020-07-01,3019.0099999999998,67143491702.0,2921.443333333333,3378.1433333333334
2020-10-01,3378.1433333333334,52040181958.0,3019.0099999999998,3549.22
2021-01-01,3549.22,51522877124.666664,3378.1433333333334,3832.7599999999998
2021-04-01,3832.7599999999998,52778597690.333336,3549.22,4227.593333333333
2021-07-01,4227.593333333333,45023108218.333336,3832.7599999999998,4408.493333333333
2021-10-01,4408.493333333333,42077255921.0,4227.593333333333,4646.186666666667
2022-01-01,4646.186666666667,46318846241.333336,4408.493333333333,4433.72
2022-04-01,4433.72,47426971122.666664,4646.186666666667,
