,gdp,gnp,real_gdp,real_gdp_per_capita,net_exports,gni,govt_spending,consumer_spending,private_domestic_investment,cpi,consumer_oil_price,ir,unemployment_rate,Close,Volume,ClosePrev,CloseNext,%gdp,%gnp,%real_gdp,%real_gdp_per_capita,%net_exports,%gni,%govt_spending,%consumer_spending,%private_domestic_investment,%cpi,%consumer_oil_price,%ir,%unemployment_rate,%Close,%Volume,%ClosePrev,%CloseNext,DIFF_gdp,DIFF_gnp,DIFF_real_gdp,DIFF_real_gdp_per_capita,DIFF_net_exports,DIFF_gni,DIFF_govt_spending,DIFF_consumer_spending,DIFF_private_domestic_investment,DIFF_cpi,DIFF_consumer_oil_price,DIFF_ir,DIFF_unemployment_rate,DIFF_Close,DIFF_Volume,DIFF_ClosePrev,DIFF_CloseNext,LR_gdp,LR_gnp,LR_real_gdp,LR_real_gdp_per_capita,LR_net_exports,LR_gni,LR_govt_spending,LR_consumer_spending,LR_private_domestic_investment,LR_cpi,LR_consumer_oil_price,LR_ir,LR_unemployment_rate,LR_Close,LR_Volume,LR_ClosePrev,LR_CloseNext
consumer_oil_price,0.9377197971989467,0.9384876908467429,0.9233753675727139,0.8999131839096475,-0.8960693820217016,0.9361182084106333,0.8921498528927952,0.9391708980346976,0.905632462223357,0.9249862901791381,1.0,-0.3508040718336743,0.2577856413884938,0.8337027977425374,0.9027805737437404,0.8370525764052864,0.8261826673482802,-0.2678113919856603,-0.2649035637900685,-0.16465616788826432,-0.11096315030227509,-0.06295277868902617,-0.2611070614471348,-0.19327214406228763,-0.24056861368213076,-0.24558643125598126,-0.1870034525185639,0.015985373579240486,-0.06778471445709398,0.015949140660540654,0.00715047598186985,-0.05122673960862402,0.006846015506296813,-0.0020118797683917186,0.29228793828803046,0.2871675100513394,0.09037389367559658,0.005928860674251144,-0.04459298068751092,0.2980564441877823,-0.11697585565129259,0.28026454749486956,0.5214838811956138,0.33973861030236974,0.09034923995485658,-0.09949767298806791,-0.01715871634198193,0.2539848293011504,0.04620483528131219,0.24568806307954227,0.24402855608739438,-0.2678113919856597,-0.26490356379003305,-0.1646561678882712,-0.1109631503022798,-0.06295277868902614,-0.2611070614470985,-0.19327214406229815,-0.2405686136820864,-0.24558643125599852,-0.18700345251853118,0.015985373579242002,-0.06778471445709201,0.015949140660540418,0.007150475981865992,-0.05122673960862321,0.006846015506293348,-0.002011879768383873
ir,-0.4262051911328718,-0.42722157423306106,-0.32668858568584735,-0.257275375039289,0.42209408911965535,-0.42486886408248886,-0.2698332732110163,-0.43844242214352336,-0.4593352570214599,-0.3273741323182994,-0.3508040718336743,1.0,0.14444471328939282,-0.44740647846456,-0.5360596134951222,-0.4508719639689299,-0.44571532375903095,0.26255835933429095,0.25829323559757433,-0.03244456520912205,-0.02983187094273704,0.02489870507727498,0.2613463963572616,-0.022323532937847015,0.3070395141046219,0.21749682525221628,0.620985967381389,0.17469919332459644,0.05174794797219853,-0.019525505115622028,-0.03583251309396819,0.0693584863957634,-0.012658959199679274,-0.060167474414998666,-0.06503941279321736,-0.06434206134622869,-0.0402141087488567,-0.022933570858317574,0.047886019255504626,-0.060191393690460025,0.05763150715047871,-0.0743166709135375,-0.15815302554429045,0.2902869106085824,0.0692974464186569,0.09378172038247201,0.04020045985093642,-0.11452462594183668,-0.0023514716820097195,-0.09254362398559533,-0.1613668754617173,0.26255835933430055,0.2582932355975555,-0.032444565209134336,-0.029831870942743435,0.024898705077274975,0.26134639635724904,-0.0223235329378413,0.30703951410460645,0.21749682525222366,0.6209859673813803,0.17469919332459313,0.051747947972196826,-0.019525505115622253,-0.03583251309396751,0.06935848639576336,-0.012658959199677982,-0.0601674744149975
unemployment_rate,0.12078229705153147,0.12158142200704103,0.15546536921934145,0.1683002364729018,-0.05759127999235662,0.12294994457428231,0.22036911991690383,0.11846589369525437,0.0855345025131263,0.2003551337643257,0.2577856413884938,0.14444471328939282,1.0,-0.028303096013617596,0.22916537903752662,-0.023685936573771424,-0.020900206338292003,-0.08953593696482148,-0.0904866850573739,-0.14175975584624292,-0.11854817319981759,0.032004904999982244,-0.10350169551756569,-0.2285209665359634,-0.047343355017267365,-0.24881748075629173,0.04476182935083309,-0.09410072632920415,-0.2139618887552562,0.2543029280330731,0.045221661171372635,0.09079621372045575,-0.020263948381125572,0.14994391855120087,-0.09061615273316137,-0.08820216510439814,-0.12308178257515238,-0.12782067465323058,-0.02106080877650748,-0.09803906883829164,-0.21284513329461988,-0.08366503308283207,-0.07992652075229095,0.0959832229349221,-0.06489649904808667,-0.2573352300483502,0.20795041678210055,-0.07039204932049818,0.01821492010194004,-0.04289805480886873,0.08442145110093119,-0.08953593696481488,-0.09048668505737577,-0.1417597558462527,-0.11854817319982563,0.03200490499998224,-0.10350169551755878,-0.2285209665359625,-0.047343355017261966,-0.24881748075629315,0.044761829350834385,-0.09410072632920567,-0.21396188875525643,0.25430292803307264,0.04522166117137148,0.09079621372045615,-0.02026394838112683,0.14994391855120529
Close,0.9495674423230155,0.9497651207465683,0.9071151762074855,0.8691906664116111,-0.8643673362410033,0.9497118581809447,0.8320492552010619,0.9503137001861233,0.9807104053464842,0.8880626974678322,0.8337027977425374,-0.44740647846456,-0.028303096013617596,1.0,0.8278189308945929,0.9975092047023887,0.9974460363447879,-0.24456432987296964,-0.24302328213665617,-0.1129236347618343,-0.05891495544376311,-0.05928858151928909,-0.2548299390888982,-0.13810460965245128,-0.20833847582213041,-0.20464373010648448,-0.24628287914386568,-0.008740444089965502,-0.07010005963944929,0.06611575329110092,0.04561109761636764,-0.041046412831201945,0.03989081488725897,0.017408467277781097,0.3183019487024588,0.3097037165935588,0.12178271797762041,0.050515333122539766,-0.17276819849870523,0.30452272929578145,-0.019463102903091486,0.32378499021835755,0.6469985652146643,0.2842907370157988,0.05040887921566797,-0.07527654652307646,-0.01830373123925842,0.3896293965411573,0.06337881360964602,0.3565857549234222,0.3765725059653679,-0.24456432987297178,-0.24302328213661625,-0.11292363476183505,-0.05891495544376728,-0.059288581519289035,-0.25482993908886414,-0.13810460965246352,-0.20833847582208764,-0.20464373010650216,-0.24628287914382915,-0.00874044408996347,-0.07010005963944707,0.06611575329110068,0.045611097616363463,-0.04104641283120138,0.03989081488725594,0.01740846727778736
Volume,0.8949268493768086,0.8960214783562,0.8483524367723762,0.8030348508703773,-0.8577731194594895,0.893291777289214,0.8110665981811072,0.9010093850065112,0.896068165556429,0.8377697019709102,0.9027805737437404,-0.5360596134951222,0.22916537903752662,0.8278189308945929,1.0,0.837265824370703,0.8230629179289289,-0.30486878836843323,-0.2984477650532334,-0.16664442754365688,-0.11796343802613789,-0.05110011783382186,-0.29086836372148683,-0.14731968384573066,-0.2855946040096258,-0.26251298539202605,-0.2834833378725355,-0.061077990032541,-0.11658592640790699,0.10212947832575253,-0.05703012375642264,-0.024653156142277262,-0.06531364270623845,-0.0052022016507665015,0.22265594249596948,0.22130643703361808,0.044364126051913116,-0.02853464266473895,-0.008770519359075933,0.2311202222348314,-0.07697587139490132,0.22612919712670154,0.4676874811895307,0.1705266313196467,-0.018189650023816895,-0.1051678058394798,0.04277961870727807,0.1722755537593272,0.12753942197190446,0.15646798100737816,0.27746918310436025,-0.30486878836843534,-0.2984477650531978,-0.16664442754365993,-0.11796343802613994,-0.051100117833821804,-0.2908683637214527,-0.14731968384574157,-0.2855946040095857,-0.2625129853920426,-0.28348333787250585,-0.06107799003253942,-0.11658592640790486,0.10212947832575235,-0.05703012375642633,-0.0246531561422768,-0.06531364270624188,-0.005202201650760293
ClosePrev,0.9518731412402439,0.9520213275001863,0.9104798884045656,0.8728144688907701,-0.8683508375767389,0.9519405360159812,0.8371560017019799,0.9526299454497276,0.9815279670583004,0.8913984255369386,0.8370525764052864,-0.4508719639689299,-0.023685936573771424,0.9975092047023887,0.837265824370703,1.0,0.9940990732291645,-0.26573157051468543,-0.26411795293368995,-0.13298681907167598,-0.0790768851369511,-0.059555026197235565,-0.2722088932871297,-0.1338206766972069,-0.230787219747274,-0.21831680330165507,-0.25546669467073024,-0.024177210722069898,-0.09196947379043358,0.09338277301997157,-0.0009187728562349013,-0.027495467440326382,0.03164871268208887,0.007169017721467912,0.2936446248385552,0.28503235412200884,0.09737416700462534,0.02587799132840376,-0.14538359773323636,0.2831941922608729,-0.006569472046937776,0.29940255848001945,0.6277434492347522,0.26758758190874904,0.02892419068546843,-0.08909984257155441,0.01031414212056353,0.32369686057241265,0.10193679868225206,0.3494248081102774,0.3644473396217837,-0.26573157051468754,-0.26411795293365026,-0.1329868190716768,-0.07907688513695525,-0.059555026197235524,-0.27220889328709547,-0.13382067669721923,-0.23078721974723124,-0.2183168033016728,-0.2554666946706935,-0.024177210722067893,-0.09196947379043131,0.09338277301997133,-0.0009187728562390238,-0.027495467440325834,0.03164871268208579,0.007169017721474237
CloseNext,0.9448501803007057,0.9450783498144341,0.9010075923471782,0.8626144489199115,-0.8565081306262795,0.9451402407466282,0.8252054807727247,0.9456043709716071,0.9783676691383723,0.8825115595290883,0.8261826673482802,-0.44571532375903095,-0.020900206338292003,0.9974460363447879,0.8230629179289289,0.9940990732291645,1.0,-0.22343435625562738,-0.2213460150687764,-0.09232169192623577,-0.03808949923810381,-0.058176744427358706,-0.23534010882294373,-0.13944571111031148,-0.18442838896899474,-0.19024954363132637,-0.236228889732945,0.002444383855942592,-0.060535780997371565,0.059146392522472106,0.054522569724286395,-0.0434432798509454,0.04375720413475498,0.06387493452229698,0.34060393589284865,0.33229067381972166,0.1456042151892929,0.07519086572776765,-0.19082649507955302,0.3248977396280259,-0.025716087353394448,0.34761970517034657,0.6639705601566305,0.30135760875149237,0.07128025717694739,-0.06597857504880211,-0.031137615524998243,0.3998960685246155,0.05232083737428231,0.3630461897473817,0.4417771380979398,-0.22343435625562957,-0.2213460150687365,-0.09232169192623624,-0.03808949923810795,-0.05817674442735865,-0.23534010882290984,-0.13944571111032342,-0.18442838896895186,-0.1902495436313439,-0.23622888973290873,0.002444383855944605,-0.060535780997369344,0.059146392522471856,0.054522569724282204,-0.043443279850944864,0.043757204134751954,0.06387493452230321
%gdp,-0.2767116752728926,-0.27631646858717895,-0.25207305096742794,-0.23129834751774167,0.23987289697894787,-0.2772468369816995,-0.26541022715770346,-0.2776008287843068,-0.27363761611617127,-0.2780719297271133,-0.2678113919856603,0.26255835933429095,-0.08953593696482148,-0.24456432987296964,-0.30486878836843323,-0.26573157051468543,-0.22343435625562738,1.0,0.9961099888123539,0.8839993459775795,0.8841680436167378,0.021483516094962678,0.974898445321879,0.1740917137642147,0.8172831866478885,0.31938850366632743,0.4121719341929032,0.25182821556081725,0.3637877952262116,-0.6712979699497014,0.22407384840650457,-0.0225634381034313,0.11246562584159435,0.1490544798682063,0.5925576320074214,0.5921311105890339,0.7422274908837934,0.8192733177897624,-0.2266770610106489,0.5822420478105043,0.06802223127317349,0.5466274167933788,0.15546980478034883,0.28688336943254533,0.26485849561988034,0.35134085704965684,-0.716226781621911,0.18903812170023226,-0.21692828133396555,-0.10093845835493713,0.1738630758848796,1.0,0.9961099888123534,0.883999345977576,0.8841680436167377,0.021483516094962674,0.9748984453218786,0.17409171376421564,0.8172831866478839,0.3193885036663312,0.4121719341928958,0.25182821556081536,0.3637877952262106,-0.6712979699497016,0.2240738484065048,-0.022563438103431668,0.11246562584159532,0.14905447986820494
%gnp,-0.2733130396253689,-0.272852495082726,-0.2484781142908431,-0.22783559900034187,0.23568548983598261,-0.27389258466613914,-0.2613296323610244,-0.27403940605752586,-0.27104028551622333,-0.27500034818825575,-0.2649035637900685,0.25829323559757433,-0.0904866850573739,-0.24302328213665617,-0.2984477650532334,-0.26411795293368995,-0.2213460150687764,0.9961099888123539,1.0,0.8830074029414482,0.8830416076920596,0.01533159652296941,0.9697267866626293,0.17116576834516245,0.8185596025854885,0.3135120256813741,0.4153760723223665,0.2709194099568508,0.36203917375388694,-0.6746748844936985,0.2181063013150742,-0.03006267788289978,0.11700786655052613,0.1527980693667345,0.5990637939746996,0.6040103368781031,0.7479331892996831,0.8227681267114082,-0.23325272651544757,0.5879748697650589,0.06551618540621001,0.5555719951325842,0.15396078086752052,0.2969280556618024,0.284469872436137,0.3523996437079816,-0.7204261136003527,0.18864092045718645,-0.22933812526301398,-0.1053043923591439,0.18159296133522,0.9961099888123537,1.0000000000000007,0.8830074029414451,0.883041607692061,0.015331596522969402,0.96972678666263,0.17116576834516317,0.8185596025854844,0.31351202568137754,0.41537607232235924,0.270919409956849,0.3620391737538861,-0.6746748844936984,0.2181063013150746,-0.03006267788290015,0.11700786655052685,0.15279806936673312
%real_gdp,-0.13731965202202753,-0.1372146494264396,-0.1350887269957705,-0.12906388942998617,0.11275131236429431,-0.13784332463262142,-0.15188134170162393,-0.13680425508733055,-0.13635654068838143,-0.14656392665312326,-0.16465616788826432,-0.03244456520912205,-0.14175975584624292,-0.1129236347618343,-0.16664442754365688,-0.13298681907167598,-0.09232169192623577,0.8839993459775795,0.8830074029414482,1.0,0.9965753482022709,-0.032351776070865826,0.8546420233557259,0.17034918740356988,0.6825196087391743,0.24859310907206603,0.007852734994421334,0.11244857036804026,0.349146602175963,-0.7175633148168388,0.29604468950985674,-0.018287181796708508,0.1752956131935005,0.21057413665267213,0.634345331241653,0.6345654530034648,0.824424753556483,0.9059111572283332,-0.24889669922413188,0.6222953744396148,0.10341860007319947,0.5832840709555087,0.21336680137983924,0.1208899176883344,0.21027998733023018,0.29682344903731983,-0.784622423052073,0.22163273546369863,-0.20351668800592496,-0.08387742894922162,0.22094732519493052,0.8839993459775783,0.8830074029414534,0.9999999999999997,0.9965753482022712,-0.032351776070865826,0.8546420233557284,0.17034918740357058,0.6825196087391757,0.24859310907206786,0.007852734994414842,0.11244857036804047,0.3491466021759627,-0.717563314816839,0.2960446895098572,-0.018287181796708685,0.1752956131935011,0.2105741366526707
%real_gdp_per_capita,-0.08088498762150087,-0.08076141665549685,-0.07531973671064646,-0.06830947537327564,0.062122752402973144,-0.08136959573266732,-0.0913769513277205,-0.08071115114001091,-0.08016197499541317,-0.08981472811016852,-0.11096315030227509,-0.02983187094273704,-0.11854817319981759,-0.05891495544376311,-0.11796343802613789,-0.0790768851369511,-0.03808949923810381,0.8841680436167378,0.8830416076920596,0.9965753482022709,1.0,-0.03340638398954322,0.8531264220052882,0.15527576142268254,0.6868873824994178,0.23260578610289476,0.016892327229243668,0.11644761454678532,0.3456093603667299,-0.7155932283195537,0.29614718771104376,-0.011933489785707806,0.1708973267818099,0.21267137811959516,0.6583883235209007,0.6579452335209658,0.8369569493019289,0.9158367135013734,-0.2604289245882955,0.6455427057983486,0.10119932217109484,0.6069579391205937,0.2512769904613706,0.15294074597314167,0.21474245012077117,0.2934712683923456,-0.7879623081685887,0.2422089471387285,-0.19973835021711345,-0.06786555014464693,0.24597359258694232,0.8841680436167374,0.8830416076920682,0.9965753482022696,0.9999999999999992,-0.03340638398954323,0.8531264220052923,0.15527576142268265,0.6868873824994222,0.23260578610289528,0.016892327229239185,0.1164476145467854,0.34560936036672957,-0.715593228319554,0.29614718771104387,-0.011933489785707888,0.17089732678181016,0.21267137811959416
%net_exports,-0.06821953878580132,-0.06807096375755378,-0.07186094809170238,-0.07377605854949376,0.06424899812112304,-0.06814163089749678,-0.07238242155560358,-0.06750071610675305,-0.06275078819936265,-0.07439723942341157,-0.06295277868902617,0.02489870507727498,0.032004904999982244,-0.05928858151928909,-0.05110011783382186,-0.059555026197235565,-0.058176744427358706,0.021483516094962678,0.01533159652296941,-0.032351776070865826,-0.03340638398954322,1.0,0.05888586419037091,0.03972470774249876,0.0903923470309079,0.04505767178589272,0.06319730590621521,-0.027340907777997272,-0.05435076432374272,0.0600654315397967,-0.02105276737671079,0.006560795516711519,-0.18323187228598317,0.09932983095391104,-0.02763415714031864,-0.02767243805918959,-0.04165071995020852,-0.04118279101721805,0.036339696913924226,-0.022991096089010364,0.03289620167167944,-0.019584112797479267,-0.040419555613494244,-0.009481441214175506,-0.008483823009276659,-0.12480257808114006,0.11093011326960023,-0.01769353513549027,-0.004881948477421808,-0.03192328031757992,-0.00986963173257592,0.021483516094961914,0.015331596522966269,-0.032351776070864764,-0.03340638398954186,1.0,0.058885864190370646,0.039724707742498,0.09039234703090418,0.04505767178589311,0.06319730590621478,-0.027340907777998018,-0.054350764323742924,0.06006543153979678,-0.021052767376710652,0.00656079551671133,-0.18323187228598323,0.09932983095391057
%gni,-0.27758170267890614,-0.2771629499755163,-0.2552470796273785,-0.23536657742151432,0.24677191353986277,-0.2778662841700348,-0.26859347036408765,-0.27830366046519345,-0.27615848295898404,-0.28080066693693967,-0.2611070614471348,0.2613463963572616,-0.10350169551756569,-0.2548299390888982,-0.29086836372148683,-0.2722088932871297,-0.23534010882294373,0.974898445321879,0.9697267866626293,0.8546420233557259,0.8531264220052882,0.05888586419037091,1.0,0.19150296726940508,0.7681868892528054,0.2926832855347229,0.38754266308812574,0.17982985045848784,0.32598509621546956,-0.6538543207403009,0.17123380362694823,-0.025384067248261286,0.08930166971286482,0.1543100031176938,0.5679054168784798,0.5670545343710345,0.711686604057013,0.7865521681374322,-0.06363157148606995,0.5828300445524648,0.0807968472098047,0.5139168182310477,0.1304538862093938,0.23735404862257253,0.18861617856910168,0.316775232016447,-0.6771726889037651,0.13590973351528188,-0.19257559755884468,-0.10982367560196708,0.1483842417921072,0.9748984453218787,0.9697267866626281,0.8546420233557231,0.8531264220052898,0.0588858641903709,0.9999999999999997,0.19150296726940647,0.7681868892528001,0.2926832855347269,0.38754266308811797,0.179829850458486,0.32598509621546845,-0.6538543207403013,0.17123380362694882,-0.02538406724826162,0.0893016697128655,0.15431000311769263
%govt_spending,-0.17866427721030056,-0.17877198528149718,-0.20784392956969885,-0.21646981879478763,0.14296630781784828,-0.1794988496771791,-0.23632050598383073,-0.177647970433269,-0.15999434615730146,-0.19487934691664244,-0.19327214406228763,-0.022323532937847015,-0.2285209665359634,-0.13810460965245128,-0.14731968384573066,-0.1338206766972069,-0.13944571111031148,0.1740917137642147,0.17116576834516245,0.17034918740356988,0.15527576142268254,0.03972470774249876,0.19150296726940508,1.0,-0.03253285443702536,0.13050702991130964,0.08847091540395087,-0.046671207613287746,-0.03909647604769305,-0.05694602719194683,-0.009426415721233075,-0.002490528385585534,0.0003881497221169507,-0.01941945359142954,-0.09039471062705502,-0.08924636519129496,-0.013816023308006102,0.03825386263253684,0.05551908040523435,-0.08543903853289109,0.8482453239048745,-0.09954859224179069,-0.12521467847344211,-0.11354404273680771,-0.07243231860529543,-0.026874728492191562,-0.03012221688338766,-0.10525220111048728,0.03565204776836125,-0.06676372225121543,-0.07397557497586939,0.17409171376420868,0.17116576834515465,0.17034918740357002,0.15527576142268945,0.03972470774249874,0.19150296726939686,0.9999999999999991,-0.03253285443703457,0.13050702991131344,0.0884709154039468,-0.046671207613288135,-0.039096476047693736,-0.056946027191946906,-0.009426415721231303,-0.0024905283855856087,0.0003881497221175226,-0.019419453591431848
%consumer_spending,-0.24383631977827014,-0.24362046892936334,-0.21020782647891756,-0.18500005080768855,0.2075936566891333,-0.2444631051445347,-0.20793985966010486,-0.24457048703430886,-0.2408173420020215,-0.23656020407228384,-0.24056861368213076,0.3070395141046219,-0.047343355017267365,-0.20833847582213041,-0.2855946040096258,-0.230787219747274,-0.18442838896899474,0.8172831866478885,0.8185596025854885,0.6825196087391743,0.6868873824994178,0.0903923470309079,0.7681868892528054,-0.03253285443702536,1.0,0.2575891069413551,0.444364166736288,0.3258824083872482,0.3089300507837014,-0.6306687544766437,0.16848091969931495,-0.051126948509623564,0.018989264885566213,0.15573502391404453,0.6435884910577699,0.6458171308359297,0.7164124726683282,0.7424981887220359,-0.31825576895279983,0.6207462254404968,-0.0772011537731545,0.6695810613999896,0.19514204969422713,0.38046142154693574,0.355285310353135,0.22437408062644856,-0.6701136422450681,0.21870684247125607,-0.23696472680989517,-0.13515237828355203,0.22476344056891986,0.8172831866478903,0.8185596025854874,0.6825196087391706,0.6868873824994168,0.09039234703090787,0.7681868892528048,-0.03253285443702401,0.9999999999999996,0.2575891069413584,0.4443641667362819,0.3258824083872467,0.30893005078370067,-0.6306687544766437,0.16848091969931503,-0.051126948509623966,0.018989264885566938,0.1557350239140438
%private_domestic_investment,-0.26900517963131154,-0.2683207444875028,-0.2954245569105944,-0.29930102290701416,0.24626098442792646,-0.26898893178973154,-0.33616285441361393,-0.2690595647284608,-0.23722330737976266,-0.2938756654080787,-0.24558643125598126,0.21749682525221628,-0.24881748075629173,-0.20464373010648448,-0.26251298539202605,-0.21831680330165507,-0.19024954363132637,0.31938850366632743,0.3135120256813741,0.24859310907206603,0.23260578610289476,0.04505767178589272,0.2926832855347229,0.13050702991130964,0.2575891069413551,1.0,0.20142124302051617,0.18042986317374562,0.23338259505102887,-0.22111533007882864,0.11848618856566762,-0.12427970101289545,0.1312644504408896,0.09126661453376314,0.1056491421368791,0.10274306219280668,0.16158939404387326,0.20079146146073792,-0.10462112307547013,0.093439727844452,0.03755622811158825,0.09069598186053524,0.29069386741252107,0.09269445385154533,0.1555307550154439,0.2596254202143355,-0.23517988903212556,0.10544510713757405,-0.09428409536823772,0.031952451738712875,0.10285376531478199,0.3193885036663228,0.313512025681364,0.2485931090720668,0.2326057861028994,0.04505767178589274,0.29268328553471346,0.13050702991131358,0.257589106941343,1.000000000000001,0.20142124302051045,0.18042986317374496,0.2333825950510281,-0.22111533007882864,0.11848618856566893,-0.12427970101289565,0.13126445044089113,0.09126661453376034
%cpi,-0.2505188174195988,-0.2500956675793482,-0.1922961132401491,-0.15305411879033548,0.2315533168072163,-0.2504127257010465,-0.17937921747669816,-0.2543778869699422,-0.25698771879299775,-0.21936196559574817,-0.1870034525185639,0.620985967381389,0.04476182935083309,-0.24628287914386568,-0.2834833378725355,-0.25546669467073024,-0.236228889732945,0.4121719341929032,0.4153760723223665,0.007852734994421334,0.016892327229243668,0.06319730590621521,0.38754266308812574,0.08847091540395087,0.444364166736288,0.20142124302051617,1.0,0.5355627066323528,0.19003226528240894,-0.09344382751511374,-0.07687854275319575,-0.03138432398000599,-0.11270424924867588,-0.0764571853026504,0.12811738178560522,0.13273275459227601,0.08274386644945841,0.07988998272029726,-0.16712525262292016,0.10680972271295179,0.0022540581866086497,0.14115479524753438,0.004958183870722154,0.6493137826804531,0.3985239793054242,0.27834305285812133,-0.0670367073901886,0.03196062132156993,-0.13799740038669905,-0.08308314445307666,0.029500940298472958,0.41217193419290515,0.41537607232235785,0.007852734994413503,0.016892327229242585,0.06319730590621517,0.38754266308812413,0.08847091540395068,0.4443641667362803,0.2014212430205192,1.0,0.5355627066323488,0.19003226528240783,-0.09344382751511383,-0.07687854275319622,-0.03138432398000636,-0.11270424924867573,-0.07645718530264903
%consumer_oil_price,-0.021555734110523684,-0.021282165897667037,0.0020069450458396073,0.015525242813248007,-0.06660513663114756,-0.025098876280761115,-0.0004663568345580915,-0.019740998221680073,-0.030272878499226944,-0.02123824875892141,0.015985373579240486,0.17469919332459644,-0.09410072632920415,-0.008740444089965502,-0.061077990032541,-0.024177210722069898,0.002444383855942592,0.25182821556081725,0.2709194099568508,0.11244857036804026,0.11644761454678532,-0.027340907777997272,0.17982985045848784,-0.046671207613287746,0.3258824083872482,0.18042986317374562,0.5355627066323528,1.0,0.38428829773363465,-0.20034578268595626,0.0681941348601449,-0.11036464906429914,0.03926330896368038,-0.026240944297137185,0.2543493169805619,0.26423149893294806,0.19760015452058283,0.18066022745969398,-0.41378166707944614,0.1988048935115113,-0.12029001350103798,0.29939637031052185,0.19189955973893708,0.6132641318297232,0.8321659492837613,0.31180297586317135,-0.1982985228958522,0.19843169988193365,-0.2391867602322154,0.058058496117529,0.14148883514067392,0.2518282155608159,0.2709194099568531,0.11244857036803811,0.1164476145467842,-0.02734090777799725,0.1798298504584915,-0.04667120761328997,0.3258824083872509,0.18042986317374463,0.5355627066323565,1.0,0.3842882977336343,-0.20034578268595618,0.06819413486014447,-0.11036464906429914,0.039263308963680355,-0.026240944297137078
%ir,-0.05638104679009327,-0.05598252876365405,-0.05144109328987134,-0.048880730911793555,0.016235700294446972,-0.05783002790601765,-0.07510781809883081,-0.054500025289923405,-0.07561844023786152,-0.069545022245777,-0.06778471445709398,0.05174794797219853,-0.2139618887552562,-0.07010005963944929,-0.11658592640790699,-0.09196947379043358,-0.060535780997371565,0.3637877952262116,0.36203917375388694,0.349146602175963,0.3456093603667299,-0.05435076432374272,0.32598509621546956,-0.03909647604769305,0.3089300507837014,0.23338259505102887,0.19003226528240894,0.38428829773363465,1.0,-0.44815179197024785,0.18994306378945552,-0.15220897688107982,0.04892421988021677,0.0211534898042274,0.3362658422122362,0.3335585168737855,0.37535158904114435,0.3824594695257232,-0.2595943195723806,0.3092601338989038,-0.13525429336552294,0.30692282314678543,0.16054121896292223,0.23808035214040854,0.35277669407497314,0.7420668008433813,-0.4415311776008956,0.2605087431130971,-0.30013262752027103,-0.05456053370305033,0.09533102817569321,0.36378779522620935,0.36203917375388994,0.34914660217596427,0.345609360366731,-0.05435076432374274,0.3259850962154715,-0.03909647604769392,0.30893005078370317,0.2333825950510287,0.19003226528240744,0.3842882977336349,1.0000000000000002,-0.4481517919702476,0.1899430637894556,-0.15220897688107976,0.04892421988021702,0.021153489804226436
%unemployment_rate,0.03662936553519478,0.03623230307605881,0.02234457795792433,0.010913245396640195,-0.013454824902363799,0.037451396001799364,0.042407825038296085,0.035396169731321286,0.06796514553817438,0.03554578393452829,0.015949140660540654,-0.019525505115622028,0.2543029280330731,0.06611575329110092,0.10212947832575253,0.09338277301997157,0.059146392522472106,-0.6712979699497014,-0.6746748844936985,-0.7175633148168388,-0.7155932283195537,0.0600654315397967,-0.6538543207403009,-0.05694602719194683,-0.6306687544766437,-0.22111533007882864,-0.09344382751511374,-0.20034578268595626,-0.44815179197024785,1.0,-0.21429049174710327,0.1663709514134025,-0.11450671727922111,-0.05369976208299627,-0.7421793102178448,-0.7417158107454294,-0.806781441115775,-0.8026810705982351,0.1560707033455032,-0.7499074654144251,0.03567576054070359,-0.7050336898234786,-0.2945043045870983,-0.2244490286817235,-0.26633121419769423,-0.2964663042380694,0.9482011966675683,-0.33240639972840486,0.37565057769335547,0.08580088710214025,-0.06330671196698474,-0.6712979699497015,-0.6746748844937044,-0.7175633148168367,-0.7155932283195544,0.060065431539796696,-0.6538543207403069,-0.056946027191946864,-0.6306687544766506,-0.22111533007882872,-0.09344382751511149,-0.2003457826859565,-0.4481517919702476,1.0,-0.21429049174710343,0.16637095141340238,-0.11450671727922118,-0.05369976208299598
